Content,Polarity,Score,Tokens
Más adelante el cómo del Acuerdo Ya. Que no se olvide. Nada de presiones para entregar el país a FARC,N,0.45599995681818184,"['adelante', 'acuerdo', 'no', 'olvide', 'nada', 'presiones', 'entregar', 'país', 'farc']"
"""Perdón infinitamente Bojaya"" dice Marquez,ante la mirada perdida de humildes víctimas de su atrocidad.Y la vida sigue imperturbable para el",N,0.3702856792207792,"['perdón', 'infinitamente', 'bojaya', 'marquez', 'mirada', 'perdida', 'humildes', 'víctimas', 'atrocidad', 'vida', 'imperturbable']"
Acaso no negociaron con las Farc la política antidrogas.Con el principal cartel? Repito: Entre más coca más armas y más violencia. Cuál paz?,N,0.4223999600000001,"['acaso', 'no', 'negociaron', 'farc', 'política', 'antidrogas', 'principal', 'cartel', 'repito', 'coca', 'armas', 'violencia', 'paz']"
#NoCreoEnLasFarc y menos en las frases llenas de esperanzas después de 50 años de terrorismo.,N,0.4799999545454546,"['#nocreoenlasfarc', 'menos', 'frases', 'llenas', 'esperanzas', 'después', 'años', 'terrorismo']"
"Como ya se le acabaron las palabras al CD xa confundir a los.colombianos y meterles miedo con la paz ahora usan un ""mapa mentiroso"" de Dptos",P,0.34559996727272735,"['como', 'acabaron', 'palabras', 'confundir', 'colombianos', 'meterles', 'miedo', 'paz', 'mapa', 'mentiroso', 'dptos']"
"11. Santos negó el debate, perdió y para desquitarse manipula ciudadanos en Nariño, Ant, varias veces destruido por FARC",N,0.3359999681818182,"['santos', 'negó', 'debate', 'perdió', 'desquitarse', 'manipula', 'ciudadanos', 'nariño', 'ant', 'varias', 'veces', 'destruido', 'farc']"
Mensaje del exPreUribe contiene dos banderillas negras sofismas contra la paz: NO HAY CAPITULO DE IMPUNIDAD NI DE ELEGIBILIDAD para reabrir!,P,0.4479999575757576,"['mensaje', 'expreuribe', 'contiene', 'dos', 'banderillas', 'negras', 'sofismas', 'contra', 'paz', 'no', 'capitulo', 'impunidad', 'elegibilidad', 'reabrir']"
"Cuando el acuerdo de Paz sea refrendado en el Plebiscito ""estaré en Colombia para enseñar la Paz"" dice Francisco. #VotaSísiQuieresVerAlPapa",P,0.6079999424242425,"['acuerdo', 'paz', 'refrendado', 'plebiscito', 'estaré', 'colombia', 'enseñar', 'paz', 'francisco', '#votasísiquieresveralpapa']"
#ConArgumentosDigoNO Acuerdo amnistía a políticos y servidores públicos q han sido cómplices d las Farc.Impunidad a colaboradores de Farc,N,0.4479999575757576,"['#conargumentosdigono', 'acuerdo', 'amnistía', 'políticos', 'servidores', 'públicos', 'sido', 'cómplices', 'farc', 'impunidad', 'colaboradores', 'farc']"
"Chávez, promotor FARC, perdió referendo, lo impuso luego con trampas, acabó con Venezuela y ahí siguen! En alerta!",N,0.2879999727272728,"['chávez', 'promotor', 'farc', 'perdió', 'referendo', 'impuso', 'trampas', 'acabó', 'venezuela', 'siguen', 'alerta']"
La 1a condición de sinceridad por la paz es la verdad. Ayer 6pm acordamos reunion con exPre Uribe e Ivan Duque x delegacion de PreSantos.,P,0.6479999386363637,"['condición', 'sinceridad', 'paz', 'verdad', 'acordamos', 'reunion', 'expre', 'uribe', 'ivan', 'duque', 'delegacion', 'presantos']"
"GRACIAS COLOMBIA! Hoy empezamos a cambiar nuestra historia! Terminamos esta guerra, dejamos odios en el pasado y construimos paz para todos!",P,0.3999999621212121,"['gracias', 'colombia', 'empezamos', 'cambiar', 'nuestra', 'historia', 'terminamos', 'guerra', 'dejamos', 'odios', 'pasado', 'construimos', 'paz']"
Miles de venezolanos cruzan frontera para tratar de paliar el hambre cubana ante desastre del gobierno de Nicolás Maduro. Advertidos!,N,0.2879999727272728,"['miles', 'venezolanos', 'cruzan', 'frontera', 'tratar', 'paliar', '\x91hambre', 'cubana\x92', 'desastre', 'gobierno', 'nicolás', 'maduro', 'advertidos']"
"Para cabecillas Farc responsables del reclutamiento de menores y violación de niñas no hay cárcel,pero si elegibilidad.No es esto impunidad?",N,0.36479996545454546,"['cabecillas', 'farc', 'responsables', 'reclutamiento', 'menores', 'violación', 'niñas', 'no', 'cárcel', 'elegibilidad', 'no', 'impunidad']"
Esa es la diferencia ética entre los q votamos SI y los q ganaron. Que a nosotros nos angustia cada vida que pueda perderse sin Acuerdos Paz,P,0.5519999477272728,"['diferencia', 'ética', 'votamos', 'ganaron', 'angustia', 'vida', 'pueda', 'perderse', 'acuerdos', 'paz']"
"4 Unos se quejan por poco tiempo carcelario de paras, y piden cero cárcel para violadores de niños en FARC",N,0.38399996363636363,"['quejan', 'poco', 'tiempo', 'carcelario', 'paras', 'piden', 'cero', 'cárcel', 'violadores', 'niños', 'farc']"
"""Vaca ladrona no olvida el Portillo"". Las Farc entregaron 8 niños, mientras el ELN se fortalece y decreta paro armado. Coincidencias?",N,0.3839999636363637,"['vaca', 'ladrona', 'no', 'olvida', 'portillo', 'farc', 'entregaron', 'niños', 'mientras', 'eln', 'fortalece', 'decreta', 'paro', 'armado', 'coincidencias']"
12a prueba: plebiscito con FARC que ni siquiera habrá empezado desarme y no estará concentrada,N,0.5,"['prueba', 'plebiscito', 'farc', 'siquiera', 'habrá', 'empezado', 'desarme', 'no', 'estará', 'concentrada']"
Voz del Suroeste yo no habría sido capaz de firmar esta entrega del País a la FARC,N,0.5279999500000001,"['voz', 'suroeste', 'no', 'habría', 'sido', 'capaz', 'firmar', 'entrega', 'país', 'farc']"
"Por las familias de los 60.630 desaparecidos, 280.000 muertos y 6 millones de victimas y por las nuevas generaciones construiremos paz",P,0.46079995636363635,"['familias', 'desaparecidos', 'muertos', 'millones', 'victimas', 'nuevas', 'generaciones', 'construiremos', 'paz']"
"Mandato plebiscito se cumplió. Los acuerdos rechazados no se implementaron. Nuevos Acuerdos, distintos a los rechazados, serán implementados",P,0.5622856610389612,"['mandato', 'plebiscito', 'cumplió', 'acuerdos', 'rechazados', 'no', 'implementaron', 'nuevos', 'acuerdos', 'distintos', 'rechazados', 'implementados']"
"2.Impunidad de Uribe está garantizada porq es parte de la paz, pero NO se extiende a limitar verdad de militares/otros para verdad historica",P,0.52799995,"['impunidad', 'uribe', 'garantizada', 'porq', 'paz', 'no', 'extiende', 'limitar', 'verdad', 'militares', 'verdad', 'historica']"
Como chiflaron a Zuluaga Unicentro canceló ingreso a pedagogía paz. Vamos a Plaza de las Américas q es nuestro otro punto programado 3pm.,P,0.4479999575757576,"['como', 'chiflaron', 'zuluaga', 'unicentro', 'canceló', 'ingreso', 'pedagogía', 'paz', 'plaza', 'américas', 'nuestro', 'punto', 'programado']"
Que reciban este PremioNobel porque es suyo LAS VICTIMAS del dolor de la guerra! Y que quienes aun se oponen a la Paz toquen su corazon!,P,0.3839999636363637,"['reciban', 'premionobel', 'suyo', 'victimas', 'dolor', 'guerra', 'oponen', 'paz', 'toquen', 'corazon']"
Ayer compartimos con Policía nuestra visión de porque #SiALaPaz y Posconflicto.Hoy con gremio de seguridad privada.Sin seguridad no hay paz!,P,0.6239999409090909,"['compartimos', 'policía', 'nuestra', 'visión', '#sialapaz', 'posconflicto', 'gremio', 'seguridad', 'privada', 'seguridad', 'no', 'paz']"
El mantra propuesto: La Semana de la Paz; El año de la Paz; El Nuevo Pais de la Paz!,P,0.5375999490909091,"['mantra', 'propuesto', 'semana', 'paz', 'año', 'paz', 'nuevo', 'pais', 'paz']"
"El exPre Uribe ha respondido q no corre el riesgo del perdon, q no corre riesgo de la Paz. Prefiere q corramos todos el riesgo de la guerra",P,0.34559996727272724,"['expre', 'uribe', 'respondido', 'no', 'corre', 'riesgo', 'perdon', 'no', 'corre', 'riesgo', 'paz', 'prefiere', 'corramos', 'riesgo', 'guerra']"
3.Por 4 años gobierno trato q Farc aceptaran cárcel y menor participación política. No lo logró. Cuándo va Uribe a la Habana a convencerlos?,P,0.4799999545454546,"['años', 'gobierno', 'trato', 'farc', 'aceptaran', 'cárcel', 'menor', 'participación', 'política', 'no', 'logró', 'uribe', 'habana', 'convencerlos']"
"5. Silva como jefe de propaganda de Santos elaboró informe sobre Colombia 2015 del Atlantic Council : Hacia la paz y la prosperidad"".",N,0.5439999484848486,"['silva', 'como', 'jefe', 'propaganda', 'santos', 'elaboró', 'informe', 'colombia', 'atlantic', 'council', '\x93hacia', 'paz', 'prosperidad']"
"Gobierno no exige a Farc, terrorismo millonario, entregar dinero para víctimas: es eso acuerdo de paz o claudicación?",N,0.4679999556818182,"['gobierno', 'no', 'exige', 'farc', 'terrorismo', 'millonario', 'entregar', 'dinero', 'víctimas', 'acuerdo', 'paz', 'claudicación']"
Mañana: Modificar acuerdos para evitar riesgo de incumplir a FARC o afectar competitividad de la economía y del sector privado,N,0.41599996060606065,"['mañana', 'modificar', 'acuerdos', 'evitar', 'riesgo', 'incumplir', 'farc', 'afectar', 'competitividad', 'economía', 'sector', 'privado']"
"6. Defendamos razones del No: Inaceptable narcotráfico como delito político,causante tragedias, así Gbno diga q FARC lo hizo por rebelión",N,0.3017142571428572,"['defendamos', 'razones', 'no', 'inaceptable', 'narcotráfico', 'como', 'delito', 'político', 'causante', 'tragedias', 'gbno', 'diga', 'farc', 'hizo', 'rebelión']"
ExPre Pastrana podra reivindicar sus aportes a la Paz y fortalecimiento de FFMM. #La PazEsDeTodos.,P,0.5759999454545455,"['expre', 'pastrana', 'podra', 'reivindicar', 'aportes', 'paz', 'fortalecimiento', 'ffmm', '#la', 'pazesdetodos']"
Uribe se niega a hacer lo q ofreció: renegociar AcuerdosPaz. Y exige q Congreso dé impunidad a militares q bajo su mando cometieron delitos.,P,0.3702856792207792,"['uribe', 'niega', 'ofreció', 'renegociar', 'acuerdospaz', 'exige', 'congreso', 'dé', 'impunidad', 'militares', 'bajo', 'mando', 'cometieron', 'delitos']"
"Subirse al podio de la Paz sin haber corrido la carrera de obstáculos, sin haber corrido ningún riesgo no tiene gracia. Vice, anímese!",P,0.4559999568181819,"['subirse', 'podio', 'paz', 'haber', 'corrido', 'carrera', 'obstáculos', 'haber', 'corrido', 'ningún', 'riesgo', 'no', 'gracia', 'vice', 'anímese']"
#NoCreoEnLasFarc y menos en los gobernantes de Cuba y Venezuela que acompañan el proceso. Su ejemplo de demócratas deja mucho que desear.,N,0.6079999424242425,"['#nocreoenlasfarc', 'menos', 'gobernantes', 'cuba', 'venezuela', 'acompañan', 'proceso', 'ejemplo', 'demócratas', 'deja', 'mucho', 'desear']"
Uribismo no es la única voz con la q se deben renegociar AcuerdosPaz. Con víctimas y sociedad antiSantos q votó SI de deben buscar salidas.,P,0.44159995818181824,"['uribismo', 'no', 'única', 'voz', 'deben', 'renegociar', 'acuerdospaz', 'víctimas', 'sociedad', 'antisantos', 'votó', 'deben', 'buscar', 'salidas']"
"Que Gbno Santos concluya acuerdos con FARC es lo normal y lo respetamos, pero se necesitan reformas de fondo",N,0.6959999340909092,"['gbno', 'santos', 'concluya', 'acuerdos', 'farc', 'normal', 'respetamos', 'necesitan', 'reformas', 'fondo']"
Empezando la intervención sobre mi visión sobre la Colombia que construiremos como generación de la Paz en #TedXUExternado,P,0.5279999500000001,"['empezando', 'intervención', 'visión', 'colombia', 'construiremos', 'como', 'generación', 'paz', '#tedxuexternado']"
Embajador de Santos en España: manipula para silenciar la crítica y para que escuchen a los propagandistas de la impunidad al terrorismo.,N,0.3839999636363636,"['embajador', 'santos', 'españa', 'manipula', 'silenciar', 'crítica', 'escuchen', 'propagandistas', 'impunidad', 'terrorismo']"
ExPre Pastrana se sube al tren de la paz con su carta hoy.Bienvenido. ExPre Uribe Ud siempre ha tenido puesto en primera clase.Lo esperamos!,P,0.6399999393939394,"['expre', 'pastrana', 'sube', 'tren', 'paz', 'carta', 'bienvenido', 'expre', 'uribe', 'ud', 'siempre', 'tenido', 'puesto', 'primera', 'clase', 'esperamos']"
"El narcoterrorismo sin sanción doméstica adecuada, sin extradición, qué se le dirá a ELN, 3500 bandas criminales, disidentes Farc!",N,0.3199999696969697,"['narcoterrorismo', 'sanción', 'doméstica', 'adecuada', 'extradición', 'dirá', 'eln', 'bandas', 'criminales', 'disidentes', 'farc']"
"Amenazan a la Senadora Susana Correa. Me informan de Tierralta que ""un cte FARC expresa que están en cacería de Uribe""",N,0.3359999681818182,"['amenazan', 'senadora', 'susana', 'correa', 'informan', 'tierralta', 'cte', 'farc', 'expresa', 'cacería', 'uribe']"
Uribe y NO no pueden estancar la Paz y lavarse las manos negándose a ser parte del equipo que busque renegociación con las Farc y Gobierno,P,0.4223999600000001,"['uribe', 'no', 'no', 'pueden', 'estancar', 'paz', 'lavarse', 'manos', 'negándose', 'ser', 'equipo', 'busque', 'renegociación', 'farc', 'gobierno']"
Anuncian otra trampa d Santos:radicará en el Congreso acuerdos finales no firmados por FARC que pone otras condiciones. ¡Acuerdos sin firma!,N,0.5439999484848486,"['anuncian', 'trampa', 'santos', 'radicará', 'congreso', 'acuerdos', 'finales', 'no', 'firmados', 'farc', 'pone', 'condiciones', 'acuerdos', 'firma']"
"Nuestro debate por el No debe no olvidar agravamiento de ñproblemas colombianos en el Gbno Santos, cómo sería con más participación de FARC!",N,0.40319996181818196,"['nuestro', 'debate', 'no', 'debe', 'no', 'olvidar', 'agravamiento', 'ñproblemas', 'colombianos', 'gbno', 'santos', 'participación', 'farc']"
Leímos expediente #CasoPretelt escuchamos sin limitaciones de tiempo 5 Senadores Instructores y a Pretelt. Suficiente ilustración! A votar!,P,0.5759999454545456,"['leímos', 'expediente', '#casopretelt', 'escuchamos', 'limitaciones', 'tiempo', 'senadores', 'instructores', 'pretelt', 'suficiente', 'ilustración', 'votar']"
En Bancada de Senado de la U muchos senadores estan dispuestos a ir a otro Plebiscito.,P,0.7199999318181819,"['bancada', 'senado', 'muchos', 'senadores', 'dispuestos', 'plebiscito']"
"#AlPlebiscitoNo ¿Por qué mientras no hay garantías para población civil,se eleva a FARC a categoría d socio del Estado, o grupo paramilitar?",N,0.6079999424242425,"['#alplebiscitono', 'mientras', 'no', 'garantías', 'población', 'civil', 'eleva', 'farc', 'categoría', 'socio', 'estado', 'grupo', 'paramilitar']"
"Si votar por él Si es la opción, porque Santos abusa del poder para obligar a medios y mandatarios locales a apoyar el Acuerdo con las FARC?",N,0.5159999511363637,"['votar', 'opción', 'santos', 'abusa', 'poder', 'obligar', 'medios', 'mandatarios', 'locales', 'apoyar', 'acuerdo', 'farc']"
Narcoterroristas de las Farc no deben lavar el dinero de sus actividades ilícitas en el sector productivo del país.,N,0.4799999545454546,"['narcoterroristas', 'farc', 'no', 'deben', 'lavar', 'dinero', 'actividades', 'ilícitas', 'sector', 'productivo', 'país']"
Agradezco declaracion de Francisco Santos. Paz debe ser irreversible. Medio pais quiso los acuerdos. Medio pais los rechazo.Hora de unirnos,P,0.5804444000000001,"['agradezco', 'declaracion', 'francisco', 'santos', 'paz', 'debe', 'ser', 'irreversible', 'medio', 'pais', 'quiso', 'acuerdos', 'medio', 'pais', 'rechazo', 'hora', 'unirnos']"
"#AudienciaCampañaPlebiscito: iguales reglas y garantías para SÍ y NO, FARC no puede participar de ninguna forma, ni Gobierno desequilibrar",P,0.5279999500000001,"['#audienciacampañaplebiscito', 'iguales', 'reglas', 'garantías', 'no', 'farc', 'no', 'puede', 'participar', 'forma', 'gobierno', 'desequilibrar']"
Gobierno acepta llevar a nuestros militares a tribunal de Farc: es eso justo con las Fuerzas Armadas de la democracia?,N,0.7039999333333334,"['gobierno', 'acepta', 'llevar', 'nuestros', 'militares', 'tribunal', 'farc', 'justo', 'fuerzas', 'armadas', 'democracia']"
Si queremos que Paz integre las 3 Colombias el centro tiene que cambiar la manera rentista y clientelista como se relaciona con las regiones,P,0.6339999636363637,"['queremos', 'paz', 'integre', 'colombias', 'centro', 'cambiar', 'manera', 'rentista', 'clientelista', 'como', 'relaciona', 'regiones']"
Santos justifica impunidad al narcoterrorismo con promesa en USA de que en 6 meses acabará con el narcotráfico,N,0.5759999454545455,"['santos', 'justifica', 'impunidad', 'narcoterrorismo', 'promesa', 'meses', 'acabará', 'narcotráfico']"
"#AlPlebiscitoNo En Catatumbo,FARC somete a comunidad desprotegida,impone narcotráfico y aprovecha corredor frontera q la refugia en tiranía",N,0.3839999636363637,"['#alplebiscitono', 'catatumbo', 'farc', 'somete', 'comunidad', 'desprotegida', 'impone', 'narcotráfico', 'aprovecha', 'corredor', 'frontera', 'refugia', 'tiranía']"
Hemos cumplido el mandato de Plebiscito del 2 de Octubre: Hemos hecho un #NuevoyMejorAcuerdo xa la paz estable y duradera q merece Colombia!,P,0.7103999327272728,"['cumplido', 'mandato', 'plebiscito', 'octubre', 'hecho', '#nuevoymejoracuerdo', 'paz', 'estable', 'duradera', 'merece', 'colombia']"
Mañana serán presentados al Congreso los textos completos de los Acuerdos de Paz y se solicitará convocar el Plebiscito para el 2 de Octubre,P,0.5759999454545455,"['mañana', 'presentados', 'congreso', 'textos', 'completos', 'acuerdos', 'paz', 'solicitará', 'convocar', 'plebiscito', 'octubre']"
"No habría sido capaz de negociar con la Farc la agenda nacional, nunca lo hice con los paramilitares. #RenegociemosLosAcuerdos",N,0.6719999363636364,"['no', 'habría', 'sido', 'capaz', 'negociar', 'farc', 'agenda', 'nacional', 'nunca', 'hice', 'paramilitares', '#renegociemoslosacuerdos']"
#VotoNOyCorrijoAcuerdos Las FARC ha sido uno de los verdugos del campo colombiano. Por qué negociar con ellos el campo?,N,0.47999995454545463,"['#votonoycorrijoacuerdos', 'farc', 'sido', 'verdugos', 'campo', 'colombiano', 'negociar', 'campo']"
"Hace 6 años Farc estaba sin protagonismo publicitario, hoy lo tiene todo: no es esto permisividad?",N,0.5,"['años', 'farc', 'estaba', 'protagonismo', 'publicitario', 'no', 'permisividad']"
San Alberto Cesar se oponen a que la zona de concentración de las FARC pueda instalarse en esa región ante negativa de que sea en La Paz.,N,0.4799999545454545,"['san', 'alberto', 'cesar', 'oponen', 'zona', 'concentración', 'farc', 'pueda', 'instalarse', 'región', 'negativa', 'paz']"
"Excepto cárcel y q no hagan política, Uribe propone lo q ya está en AcuerdosPAZ. Votaron para devolvernos a una guerra mintiendo y sin leer?",P,0.44159995818181813,"['excepto', 'cárcel', 'no', 'política', 'uribe', 'propone', 'acuerdospaz', 'votaron', 'devolvernos', 'guerra', 'mintiendo', 'leer']"
"San Pablo y la Cruz, norte de Nariño, ELN, con FARC incorporada, impide campaña por el No",N,0.7679999272727274,"['san', 'pablo', 'cruz', 'norte', 'nariño', 'eln', 'farc', 'incorporada', 'impide', 'campaña', 'no']"
La guerra acecha y la paz es frágil. Exijo al Gobierno que proponga YA los mecanismos de refrendación e implementación de #NuevoAcuerdoDePaz,P,0.3599999659090909,"['guerra', 'acecha', 'paz', 'frágil', 'exijo', 'gobierno', 'proponga', 'mecanismos', 'refrendación', 'implementación', '#nuevoacuerdodepaz']"
Mis excusas a asistentes/panelistas Audiencia #IniciativasVerdes #Uniandes pero debo retirarme a votar en Senado convocatoria #PlebiscitoPaz,P,0.5279999500000001,"['excusas', 'asistentes', 'panelistas', 'audiencia', '#iniciativasverdes', '#uniandes', 'debo', 'retirarme', 'votar', 'senado', 'convocatoria', '#plebiscitopaz']"
"Publicaré vídeos sobre periodista extraditable, que no defiende la ley sino la impunidad al terrorismo de sus afectos",N,0.38399996363636363,"['publicaré', 'vídeos', 'periodista', 'extraditable', 'no', 'defiende', 'ley', 'impunidad', 'terrorismo', 'afectos']"
Ninguno de los 9 Acuerdos Paz anteriores se refrendaron. Los actuales sí y gracias a eso se modificaron sustancialmente y mejoraron en parte,P,0.6719999363636365,"['acuerdos', 'paz', 'anteriores', 'refrendaron', 'actuales', 'gracias', 'modificaron', 'sustancialmente', 'mejoraron']"
"Con lo que se ha sabido en los últimos dias, si el Plebiscito tuviera segunda vuelta ganaría tranquilamente el SÍ xq todos queremos la paz.",P,0.7493332939393941,"['sabido', 'últimos', 'plebiscito', 'tuviera', 'segunda', 'vuelta', 'ganaría', 'tranquilamente', 'queremos', 'paz']"
#ConArgumentosDigoNo El terrorismo feliz ha logrado q le aprueben toda su agenda,N,0.5119999515151515,"['#conargumentosdigono', 'terrorismo', 'feliz', 'logrado', 'aprueben', 'agenda']"
"#VotoNOyCorrijoAcuerdos ¿cómo vamos a competir con 31 emisoras de las Farc pagadas con la plata de los colombianos? Por eso, votemos NO",N,0.5,"['#votonoycorrijoacuerdos', 'competir', 'emisoras', 'farc', 'pagadas', 'plata', 'colombianos', 'votemos', 'no']"
Dos súper noticias para terminar semana: el 10 de Septiembre Farc entregará a UNICEF los niños y el 26 se firmará Acuerdo Final! #SiALaPaz,P,0.5519999477272728,"['dos', 'súper', 'noticias', 'terminar', 'semana', 'septiembre', 'farc', 'entregará', 'unicef', 'niños', 'firmará', 'acuerdo', 'final', '#sialapaz']"
"Apoyo de Fiscal Corte Penal Internal al acuerdo de Paz acabó argumento falaz de ""Impunidad"" que han repetido hasta el cansancio opositores",P,0.4799999545454545,"['apoyo', 'fiscal', 'corte', 'penal', 'internal', 'acuerdo', 'paz', 'acabó', 'argumento', 'falaz', 'impunidad', 'repetido', 'cansancio', 'opositores']"
"Despues de 52 años de guerra y 8 millones de víctimas #LaPazConLas FarcEstáHecha! El Nuevo Acuerdo es seguro, mejor y nos incluye a todos.",P,0.52799995,"['despues', 'años', 'guerra', 'millones', 'víctimas', '#lapazconlas', 'farcestáhecha', 'nuevo', 'acuerdo', 'seguro', 'mejor', 'incluye']"
"#AlPlebsicitoNo Nos oponemos a q zona d concentración sea establecida en Ituango. Allí FARC se nutre del narcotráfico y minería ilegal, etc",N,0.52799995,"['#alplebsicitono', 'oponemos', 'zona', 'concentración', 'establecida', 'ituango', 'farc', 'nutre', 'narcotráfico', 'minería', 'ilegal', 'etc']"
1. Uribe debe tener claro q NO permitiremos q siga usando odio a las FARC para vetar reformas rurales y políticas para modernizar a Colombia,P,0.40319996181818185,"['uribe', 'debe', 'tener', 'claro', 'no', 'permitiremos', 'siga', 'usando', 'odio', 'farc', 'vetar', 'reformas', 'rurales', 'políticas', 'modernizar', 'colombia']"
#NuevoAcuerdoDePaz obliga a Farc a entregar lista de bienes para reparar a víctimas y exige entrega de información detallada sobre delitos,P,0.46933328888888887,"['#nuevoacuerdodepaz', 'obliga', 'farc', 'entregar', 'lista', 'bienes', 'reparar', 'víctimas', 'exige', 'entrega', 'información', 'detallada', 'delitos']"
"Frente a los paramilitares hablaban de justicia, frente a la FARC de compasión.",N,0.5759999454545455,"['frente', 'paramilitares', 'hablaban', 'justicia', 'frente', 'farc', 'compasión']"
FARC continúa con asesinatos en el área de Tumaco,N,0.0,"['farc', 'continúa', 'asesinatos', 'área', 'tumaco']"
#ConArgumentosDigoNo por la indulgencia con el terrorismo se ha llegado nuevamente a 200 mil de coca,N,0.3359999681818182,"['#conargumentosdigono', 'indulgencia', 'terrorismo', 'llegado', 'nuevamente', 'mil', 'coca']"
"#AlPlebiscitoNo Gob,q con amenaza d nóminas burocráticas y fusiles intimidantes dl terrorismo pretende d nuevo coaccionar voluntad electoral",N,0.26399997500000005,"['#alplebiscitono', 'gob', 'amenaza', 'nóminas', 'burocráticas', 'fusiles', 'intimidantes', 'dl', 'terrorismo', 'pretende', 'nuevo', 'coaccionar', 'voluntad', 'electoral']"
Gcias Leyner Palacios y sobrevivientes d Bojayá. 96% x el Sí. A los q sí sufrieron la guerra y a los 6.5 mill q votaron Sí: De pie x la Paz!,P,0.4319999590909091,"['gcias', 'leyner', 'palacios', 'sobrevivientes', 'bojayá', 'sufrieron', 'guerra', 'mill', 'votaron', 'pie', 'paz']"
"Pte Santos, nuestra preocupación es porque ud ha igualado a las FFAA con el terrorismo, no disimule con cúpulas",N,0.3519999666666667,"['pte', 'santos', 'nuestra', 'preocupación', 'ud', 'igualado', 'ffaa', 'terrorismo', 'no', 'disimule', 'cúpulas']"
Es el 1er proceso d Paz en Colombia en el q se le consulta a los ciudadanos.Otros Presidentes nunca nos preguntaron si estabamos de acuerdo,P,0.52799995,"['er', 'proceso', 'paz', 'colombia', 'consulta', 'ciudadanos', 'presidentes', 'nunca', 'preguntaron', 'estabamos', 'acuerdo']"
El extraditable Daniel Coronell era financiado por el narcotráfico de Perafán por eso no necesitaba a la FARC como los muchachos de Vnzla,N,0.47999995454545463,"['extraditable', 'daniel', 'coronell', 'financiado', 'narcotráfico', 'perafán', 'no', 'necesitaba', 'farc', 'como', 'muchachos', 'vnzla']"
"Agricultores Tolima: el capítulo del agro en los acuerdos también quedaría en la Constitución, Santos entrega la dirección del campo a FARC",N,0.6399999393939395,"['agricultores', 'tolima', 'capítulo', 'agro', 'acuerdos', 'quedaría', 'constitución', 'santos', 'entrega', 'dirección', 'campo', 'farc']"
Creo q por primera vez se hace un anuncio de Acuerdos en la Habana sin leer los textos. Habrá q esperar a conocer texto #NuevoAcuerdoDePaz,P,0.6719999363636364,"['creo', 'primera', 'anuncio', 'acuerdos', 'habana', 'leer', 'textos', 'habrá', 'esperar', 'conocer', 'texto', '#nuevoacuerdodepaz']"
"El CD notifica que esta ""listo para la batalla"" . Nosotros estamos listos para la paz. Habra un Nuevo Acuerdo respetuoso de ideas del No.",P,0.5999999431818182,"['notifica', 'listo', 'batalla', 'listos', 'paz', 'habra', 'nuevo', 'acuerdo', 'respetuoso', 'ideas', 'no']"
"Para cabecillas Farc responsables de masacres, carros bomba, no hay cárcel, basta reconocer aun sin arrepentimiento: No es esto impunidad?",N,0.4251428168831169,"['cabecillas', 'farc', 'responsables', 'masacres', 'carros', 'bomba', 'no', 'cárcel', 'basta', 'reconocer', 'arrepentimiento', 'no', 'impunidad']"
"No le vamos a entregar a Uribe poder de bloquear la Paz.Con otras voces del NO, víctimas, sociedad civil del SI debe buscarse renegociación",P,0.4388571012987012,"['no', 'entregar', 'uribe', 'poder', 'bloquear', 'paz', 'voces', 'no', 'víctimas', 'sociedad', 'civil', 'debe', 'buscarse', 'renegociación']"
"Los hechos pesan más que las palabras: CD dice querer ""paz y acuerdo nacional"" pero radica leyes contra la paz y promueve desestabilizacion",P,0.6223999599999999,"['hechos', 'pesan', 'palabras', 'querer', 'paz', 'acuerdo', 'nacional', 'radica', 'leyes', 'contra', 'paz', 'promueve', 'desestabilizacion']"
"A proposito del acuerdo final ha dicho el Presidente ""el final es el principio"". El final de este conflicto es el principio de la paz...",P,0.5759999454545455,"['proposito', 'acuerdo', 'final', 'dicho', 'presidente', 'final', 'principio', 'final', 'conflicto', 'principio', 'paz']"
"#ConArgumentosDigoNO Se remplaza Constitución por 297 páginas concedidas al terrorismo, que los colombianos no han podido leer",N,0.2879999727272728,"['#conargumentosdigono', 'remplaza', 'constitución', 'páginas', 'concedidas', 'terrorismo', 'colombianos', 'no', 'podido', 'leer']"
"Día 12 #PosNo Presentan ""lineamientos"" q evidencian q ganan indignando con las FARC y la usan para proteger sus tierras, despojo e impunidad",P,0.40799996136363637,"['#posno', 'presentan', 'lineamientos', 'evidencian', 'ganan', 'indignando', 'farc', 'proteger', 'tierras', 'despojo', 'impunidad']"
Empieza el anuncio de los Acuerdos de cese definitivo y bilateral de hostilidades entre el gobierno de Colombia y las FARC #AdiósALaGuerra,P,0.6079999424242425,"['empieza', 'anuncio', 'acuerdos', 'cese', 'definitivo', 'bilateral', 'hostilidades', 'gobierno', 'colombia', 'farc', '#adiósalaguerra']"
Nada está ganado hasta que el SI sea mayoría contundente en las urnas! Así que a trabajar! A persuadir indecisos y todos a votar #SiALaPaz,P,0.5599999469696969,"['nada', 'ganado', 'mayoría', 'contundente', 'urnas', 'trabajar', 'persuadir', 'indecisos', 'votar', '#sialapaz']"
Para Santos los vencidos somos los del No y los triunfadores son el engaño y la FARC (ver mensaje de Santos a los alcaldes),N,0.5759999454545456,"['santos', 'vencidos', 'no', 'triunfadores', 'engaño', 'farc', 'mensaje', 'santos', 'alcaldes']"
